GLOBALEVENTID,SQLDATE,Actor1CountryCode,Actor2CountryCode,EventCode,EventRootCode,GoldsteinScale,AvgTone,SOURCEURL,date,sample_type,event_label
1173898739,20240505,FRA,FRA,173,17,-5.0,-1.91693290734824,https://www.breitbart.com/europe/2024/05/05/climate-radicals-arrested-for-vandalising-palace-of-versailles-with-orange-powder/,2024-05-05,regular,
1173404921,20240502,,USA,130,13,-4.4,-4.49069003285871,https://www.abajournal.com/news/article/federal-judge-is-reprimanded-for-handcuffing-teen-spectator-in-scared-straight-approach,2024-05-02,regular,
1172639370,20240429,,USA,141,14,-6.5,-6.4,http://www.koreatimes.co.kr/www/world/2024/04/501_373652.html,2024-04-29,regular,
1173711647,20240504,USA,,141,14,-6.5,1.09170305676856,https://www.kare11.com/article/news/local/county-leaders-discuss-safety-measure-intersection-two-forest-lake-teens-hit-car/89-ac6bbbc3-bbdf-4223-8142-330bffa48074,2024-05-04,regular,
1173708473,20240504,RUS,UKR,160,16,-4.0,0.46620046620046,https://news.mt.co.kr/mtview.php?no=2024050409304243441&MTS_P,2024-05-04,regular,
1173580616,20240503,,USA,100,10,-5.0,-0.21186440677966,https://www.offshore-technology.com/news/exxon-pioneer-acquisition-gets-nod/,2024-05-03,regular,
1173210657,20240501,USA,,1712,17,-9.2,-3.87931034482759,https://legalinsurrection.com/2024/05/pro-hamas-mobs-on-campus-brown-considers-divesting-from-israel-police-breakdown-camps-at-wisconsin/,2024-05-01,regular,
1173243846,20240501,EUR,,141,14,-6.5,-2.74869109947643,https://www.sudouest.fr/elections/europeennes/elections-europeennes-pour-feter-le-1er-mai-jordan-bardella-se-met-au-travail-19539086.php,2024-05-01,regular,
1173827381,20240505,,USA,173,17,-5.0,-2.39043824701195,https://www.heraldextra.com/news/opinion/editorial/2024/may/04/napolitano-what-ever-happened-to-the-freedom-of-speech/,2024-05-05,regular,
1174963729,20240503,USA,PSE,160,16,-4.0,-6.36871508379888,https://www.sltrib.com/opinion/commentary/2024/05/10/opinion-university-utah-is-risking/,2024-05-03,regular,
1172873523,20240430,USA,AGO,173,17,-5.0,-10.1092896174864,https://www.kpcnews.com/thestar/article_2beb5b3b-976b-5ce3-a982-fe6c666c0b48.html,2024-04-30,regular,
1172676402,20240429,USA,,173,17,-5.0,-5.91715976331361,https://www.yahoo.com/news/arizona-1864-abortion-law-made-085006564.html,2024-04-29,regular,
1172630576,20240429,USA,,130,13,-4.4,-1.22950819672131,https://drudge.com/news/274810/solar-capacity-grows-some-productive,2024-04-29,regular,
1173656354,20240503,,USA,180,18,-9.0,-4.82758620689656,https://www.nbcnews.com/news/us-news/teen-pizza-delivery-driver-shot-multiple-parking-wrong-driveway-rcna150638,2024-05-03,regular,
1172657395,20240429,,RUS,1712,17,-9.2,-2.37892948173322,https://www.radiosvoboda.org/a/podiyi-tyzhnya-viyna/32924158.html,2024-04-29,regular,
1173739141,20240504,,USA,139,13,-7.0,-1.49253731343284,https://news.bg/int-politics/kongresmeni-preduprediha-baydan-che-izrael-bavi-pomoshtta-za-gaza.html,2024-05-04,regular,
1172862969,20240430,,USA,175,17,-9.0,-5.88235294117647,https://abcnews.go.com/US/live-updates/college-protests-israel-palestine-war/university-of-texas-at-austin-says-it-took-action-to-preserve-a-safe-conducive-learning-environment-for-students-109774037?id=109734946,2024-04-30,regular,
1173250627,20240502,EUR,IRN,174,17,-5.0,-6.5843621399177,https://hotair.com/karen-townsend/2024/05/01/iranian-university-offers-us-college-protesters-scholarships-n3787578,2024-05-02,regular,
1172845136,20240430,USA,,130,13,-4.4,-4.27586206896552,https://www.wibw.com/2024/04/29/kansas-law-enforcement-memorial-services-be-held-this-week/,2024-04-30,regular,
1173612494,20240503,CZE,USA,130,13,-4.4,-6.03715170278638,https://www.aljazeera.com/news/2024/5/3/germany-accuses-russia-of-intolerable-cyberattack-warns-of-consequences,2024-05-03,regular,
1173067939,20240501,USA,ISR,130,13,-4.4,-0.664451827242529,https://www.boxingnews24.com/2024/04/andy-ruiz-jr-eyes-trilogy-fight-with-anthony-joshua/,2024-05-01,regular,
1173677605,20240503,RUS,UKR,173,17,-5.0,-7.38255033557047,https://tass.com/society/1783555,2024-05-03,regular,
1172765967,20240429,USA,ISR,141,14,-6.5,-11.71875,https://www.am1100theflag.com/news/national-news/75685-tensions-on-campuses-across-the-us-increasing-after-protests-over-israeli,2024-04-29,regular,
1173452722,20240502,,USA,173,17,-5.0,-4.1522491349481,https://martinsvillebulletin.com/news/local/crime/patrick-springs-man-arrested-in-connection-with-north-carolina-robbery/article_b76a0d5e-0806-11ef-b6cf-2fa77f8eced8.html,2024-05-02,regular,
1179152680,20240531,,GBR,173,17,-5.0,0.108695652173914,https://www.halesowennews.co.uk/news/national/24359146.seats-visited-party-leaders-far-election-campaign/,2024-05-31,regular,
1178991752,20240531,USA,USA,173,17,-5.0,-4.71698113207547,https://floppingaces.net/most-wanted/our-country-will-never-be-the-same-after-the-shameful-trump-verdict/,2024-05-31,regular,
1178953142,20240530,USA,USA,180,18,-9.0,-9.09090909090905,https://www.washingtonexaminer.com/news/3018093/trump-guilty-in-manhattan-hush-money-case/,2024-05-30,regular,
1178464235,20240528,USA,,173,17,-5.0,0.73260073260073,https://www.12onyourside.com/2024/05/28/louisa-man-sentenced-time-served-fined-bringing-ammo-turks-caicos/,2024-05-28,regular,
1179021666,20240531,,USA,173,17,-5.0,4.71204188481676,https://www.miragenews.com/ansto-part-of-govt-delegation-at-iaea-icons-1246997/,2024-05-31,regular,
1178717735,20240529,CHN,USA,173,17,-5.0,-9.16398713826363,https://www.nbcnewyork.com/news/business/money-report/doj-charges-chinese-national-with-operating-worlds-largest-botnet-that-stole-5-9-billion-in-covid-relief-funds/5457929/,2024-05-29,regular,
1178640334,20240529,USA,,161,16,-4.0,-3.40760157273919,http://internetua.com/rosiya-moje-viprobuvati-diyevist-5-statti-nato-kiberatakami-na-baltiua-pripuskauat-eksperti,2024-05-29,regular,
1178845503,20240530,GBR,,138,13,-7.0,-3.21199143468951,https://www.scotsman.com/news/politics/could-rubbish-pile-up-in-edinburghs-streets-again-across-festivals-due-to-strikes-this-summer-4647442,2024-05-30,regular,
1178599835,20240529,RUS,,173,17,-5.0,-8.80503144654088,https://www.themoscowtimes.com/2024/05/29/moscow-blames-ukraine-for-blocking-pow-exchanges-a85250,2024-05-29,regular,
1179146530,20240531,,EUR,154,15,-7.2,-3.52941176470588,https://www.voltairenet.org/article220953.html,2024-05-31,regular,
1178857369,20240530,,USA,172,17,-5.0,-6.12244897959188,https://www.stephaniemiller.com/from-allies-and-advisers-pressure-grows-on-biden-to-allow-attacks-on-russian-territory/,2024-05-30,regular,
1178833316,20240530,ESP,GBR,130,13,-4.4,-10.3896103896104,https://www.bignewsnetwork.com/news/274389827/monster-ticks-spreading-across-europe---media,2024-05-30,regular,
