GLOBALEVENTID,SQLDATE,Actor1CountryCode,Actor2CountryCode,EventCode,EventRootCode,GoldsteinScale,AvgTone,SOURCEURL,date,sample_type,event_label
1002209664,20210902,USA,,173,17,-5.0,-6.20771985674493,http://www.gilmermirror.com/view/full_story/27817711/article-Thanks-to-local-politics-and-a-railroad--rural-Kinney-County-accounts-for-most-of-Texas--migrant-arrests,2021-09-02,regular,
1002327033,20210903,AFR,USA,154,15,-7.2,-2.80264694433632,https://www.premiumtimesng.com/opinion/analysis/482321-the-lessons-of-durban-and-a-world-still-in-denial-20-years-after-by-adewale-ajadi.html,2021-09-03,regular,
1002261003,20210902,USA,,100,10,-5.0,-7.30281690140845,http://www.msn.com/en-us/news/crime/key-figure-in-nc-ballot-probe-gets-prison-for-benefit-fraud/ar-AAO1TBH,2021-09-02,regular,
1002287708,20210902,USA,,173,17,-5.0,-9.76425346931947,https://localnews8.com/news/national-world/cnn-national/2021/09/02/controversial-police-encounters-fast-facts-3/,2021-09-02,regular,
1002393287,20210903,RUS,,173,17,-5.0,-8.13397129186608,https://www.rferl.org/a/navalny-donates-prize-money/31442245.html,2021-09-03,regular,
1002426472,20210903,,FRA,180,18,-9.0,-6.74603174603174,https://www.ladepeche.fr/2021/09/03/toulouse-il-finit-en-prison-apres-avoir-mis-une-main-aux-fesses-a-une-jeune-femme-devant-la-gare-matabiau-9767590.php,2021-09-03,regular,
1001959591,20210901,IRN,RUS,130,13,-4.4,-1.06241699867198,https://greensboro.com/community/rockingham_now/opinion/biden-has-big-ambitions-in-foreign-policy-can-they-survive-kabul/article_315a0fb0-09bd-11ec-8e57-a7a760dacca9.html,2021-09-01,regular,
1002650871,20210905,,CHN,173,17,-5.0,-3.62694300518134,https://www.independent.co.uk/independentpremium/uyghur-china-morocco-deport-interpol-b1914606.html,2021-09-05,regular,
1002667954,20210905,USA,RUS,173,17,-5.0,-6.31970260223048,https://www.sj-r.com/story/news/2021/09/04/menard-co-police-looking-raymond-gum-warrant-out-murder/5731292001/,2021-09-05,regular,
1002467872,20210903,,USA,173,17,-5.0,-0.78534031413613,https://www.breitbart.com/politics/2021/09/03/media-joe-bidens-afghan-migration-encouraging-fraud-sex-abuse/,2021-09-03,regular,
1002345009,20210903,USA,,160,16,-4.0,-2.63565891472868,https://www.telegraph.co.uk/films/0/parents-said-film-would-ruin-servant-shocked-1960s-britain/,2021-09-03,regular,
1002431587,20210903,USA,,173,17,-5.0,-8.26771653543307,https://www.insideedition.com/former-prosecutor-in-ahmaud-arbery-case-indicted-on-criminal-charges-69615,2021-09-03,regular,
1002187829,20210902,USA,GBR,172,17,-5.0,2.54777070063695,https://www.france24.com/en/live-news/20210902-hassan-headlines-classy-brussels-diamond-league,2021-09-02,regular,
1002151366,20210902,CHN,,172,17,-5.0,-2.56410256410256,http://www.ecns.cn/hd/2021-09-02/detail-ihaqqnar7343676.shtml,2021-09-02,regular,
1002216112,20210902,USA,,160,16,-4.0,3.68550368550368,http://hillsdalecollegian.com/2021/09/hillsdale-alumna-goes-tropical-and-moves-to-hawaii/,2021-09-02,regular,
1002324720,20210903,USA,AFG,100,10,-5.0,-2.49307479224377,https://www.miragenews.com/all-signs-pointed-to-disastrous-us-withdrawal-625459/,2021-09-03,regular,
1002254662,20210902,RUS,,100,10,-5.0,-4.57142857142858,http://www.interfax-religion.com/?act=news&div=16272,2021-09-02,regular,
1002176218,20210902,,USA,173,17,-5.0,-3.99628252788104,https://www.goerie.com/story/opinion/columns/2021/09/01/edinboro-wendys-slaying-victims-family-forgives-convicted-murderer-markese-lampley-alex-cavanah-erie/5599989001/,2021-09-02,regular,
1002667393,20210905,USA,PAK,163,16,-8.0,-4.53929539295393,https://www.bd-pratidin.com/editorial/2021/09/06/687997,2021-09-05,regular,
1001970558,20210901,USA,AFG,154,15,-7.2,-2.59623992837959,https://www.catholicworldreport.com/2021/08/31/aid-group-devastated-as-dozens-of-endangered-employees-stuck-in-afghanistan/,2021-09-01,regular,
1002287681,20210902,USA,,141,14,-6.5,0.73349633251834,https://comicbook.com/tv-shows/news/yellowstone-season-4-premiere-trailer-shows-everybody-pays/,2021-09-02,regular,
1002637292,20210905,JPN,RUS,141,14,-6.5,-3.40826686004351,https://inosmi.ru/politic/20210905/250444217.html,2021-09-05,regular,
1001929049,20210901,,USA,170,17,-7.0,-2.41157556270096,https://www.nytimes.com/2021/08/31/us/martinsville-seven-posthumous-pardons.html,2021-09-01,regular,
1002009623,20210901,USA,,130,13,-4.4,-7.55750273822563,https://www.nbcphiladelphia.com/weather/stories-weather/idas-remnants-flooding-storms-philadelphia/2944797/,2021-09-01,regular,
1002304714,20210903,USA,,100,10,-5.0,-2.19579139981702,https://www.thegazette.com/health-care-medicine/spiking-covid-19-spread-isnt-cause-for-panic-iowa-gov-kim-reynolds-says/,2021-09-03,regular,
1002229101,20210902,USA,RUS,130,13,-4.4,-2.65486725663717,https://www.democracynow.org/2021/9/2/headlines/biden_issues_warning_to_russia_as_ukrainian_president_zelensky_visits_white_house,2021-09-02,regular,
1002392997,20210903,,USA,100,10,-5.0,-3.49907918968692,https://bethesdamagazine.com/bethesda-beat/judge-temporarily-halts-sale-of-westwood-tower-apartments-amid-burial-dispute/,2021-09-03,regular,
1001930375,20210901,USA,,172,17,-5.0,-2.51256281407035,https://kingfm.com/did-you-see-the-macabre-montana-law-that-allows-use-of-dead-bodies/,2021-09-01,regular,
1002576381,20210904,,USA,173,17,-5.0,0.31612223393046,https://www.calgarysun.com/news/national/top-clicks-the-week-that-was-in-viral-stories-11,2021-09-04,regular,
1061040084,20210901,,USA,180,18,-9.0,-13.0,https://www.berkshireeagle.com/crime/prosecutors-seeking-dna-from-new-lebanon-ny-man-accused-of-pittsfield-rape-kidnapping/article_c92f514c-296a-11ed-b147-9bce4334e994.html,2021-09-01,regular,
1002677237,20210905,USA,,100,10,-5.0,-3.00230946882217,https://sv.usembassy.gov/salvadoran-re-election-ruling-undermines-democracy/,2021-09-05,regular,
1002473076,20210904,,USA,130,13,-4.4,-4.12637008381689,https://www.winnipegfreepress.com/business/hard-hit-by-pandemic-ecuadorians-leave-for-new-york-575237002.html,2021-09-04,regular,
1002490862,20210904,USA,,173,17,-5.0,-5.91133004926108,https://www.kezi.com/content/news/50-million-dollars-worth-of-marijuana-seized-in-illegal-grow-in-Douglas-County-575241201.html,2021-09-04,regular,
1002267108,20210902,,RUS,173,17,-5.0,-8.20045558086561,https://www.haaretz.com/israel-news/.premium-israel-releases-pregnant-palestinian-detainee-to-house-arrest-following-outcry-1.10177202,2021-09-02,regular,
1002567104,20210904,RUS,,100,10,-5.0,-10.9375,https://borsen.dk/nyheder/generelt/ruslands-opposition-vil-kaempe-imod-sort-liste-for-medier1,2021-09-04,regular,
1002140711,20210902,GBR,USA,180,18,-9.0,-8.65051903114187,https://qconline.com/news/local/crime-and-courts/andover-man-pleads-guilty-to-three-counts-sexual-assault/article_fdbbae57-496e-564f-b526-898739ebe2c5.html,2021-09-02,regular,
1001976974,20210901,USA,,172,17,-5.0,-6.21931260229132,https://www.washingtonpost.com/politics/courts_law/texas-six-week-abortion-ban/2021/09/01/e53cf372-0a6b-11ec-a6dd-296ba7fb2dce_story.html,2021-09-01,regular,
1002320740,20210903,USA,,173,17,-5.0,-6.85483870967742,https://www.dailytrib.com/2021/09/02/lampasas-man-charged-with-murder-in-two-burnet-county-deaths-victims-named/,2021-09-03,regular,
1002249453,20210902,AFG,GBR,100,10,-5.0,-1.06544901065449,https://www.heraldscotland.com/politics/19555147.scottish-tories-call-uk-government-restore-aid-funding-as-soon-practically-possible/,2021-09-02,regular,
1001927802,20210901,USA,,100,10,-5.0,-1.14226375908619,https://www.bizjournals.com/portland/news/2021/08/31/us-sen-wyden-on-not-betting-against-portland.html,2021-09-01,regular,
