GLOBALEVENTID,SQLDATE,Actor1CountryCode,Actor2CountryCode,EventCode,EventRootCode,GoldsteinScale,AvgTone,SOURCEURL,date,sample_type,event_label
1221719897,20250120,DEU,FRA,141,14,-6.5,-5.20661157024793,https://russian.rt.com/science/article/1422768-parizhskaya-mirnaya-konferenciya,2025-01-20,targeted,Trump inauguration
1285516818,20250123,USA,USA,160,16,-4.0,-2.11640211640212,https://www.oregonlive.com/portland/2026/01/ice-detains-family-seeking-emergency-care-for-child-at-portland-hospital.html,2025-01-23,targeted,Trump inauguration
1222789424,20250126,,USA,173,17,-5.0,-1.72413793103448,https://www.thewesterlysun.com/news/national/what-jfk-assassination-files-are-still-classified-trump-s-order-could-bring-them-to-light/article_1ca85226-c78e-5261-9fc1-bebc57bb6945.html,2025-01-26,targeted,Trump inauguration
1221954528,20250121,USA,JOR,173,17,-5.0,-8.37209302325582,https://legalnewsline.com/stories/669117963-chilean-nationals-indicted-for-burglary-spree-in-southwest-ohio,2025-01-21,targeted,Trump inauguration
1222066248,20250122,USA,USA,100,10,-5.0,-4.81283422459893,https://glavpost.com/politika/2025/01/22/kak-amerikantsy-otneslis-k-ukazu-trampa-o-zaprete-na-grazhdanstva-po-pravu-rozhdeniya/,2025-01-22,targeted,Trump inauguration
1221942864,20250121,GBR,,141,14,-6.5,0.72689511941848,https://theconversation.com/joan-plowright-a-leading-actress-in-british-theatres-post-war-class-revolution-247944,2025-01-21,targeted,Trump inauguration
1222358940,20250123,RUS,,173,17,-5.0,-6.85920577617328,https://www.newsit.gr/kosmos/rosos-katadikastike-se-17-xronia-fylaki-gia-esxati-prodosia-edine-aporrites-plirofories-stis-ipa/4290811/,2025-01-23,targeted,Trump inauguration
1222344730,20250123,,GBR,100,10,-5.0,-2.72232304900182,https://www.dailyrecord.co.uk/news/politics/polmont-custody-deaths-must-mark-34540625,2025-01-23,targeted,Trump inauguration
1222111040,20250122,JPN,,186,18,-10.0,-2.07006369426751,https://www.scientificamerican.com/article/modis-government-aims-to-trample-indias-history/,2025-01-22,targeted,Trump inauguration
1222431389,20250124,GBR,,173,17,-5.0,-7.97546012269939,https://www.thetimes.com/uk/scotland/article/terrorism-investigation-after-teenage-boy-arrested-outside-mosque-xz5q50b8r,2025-01-24,targeted,Trump inauguration
1222464887,20250124,USA,,173,17,-5.0,-10.0,https://krdo.com/news/2025/01/23/colorado-springs-man-man-sentenced-to-13-years-for-being-a-felon-in-possession-of-a-firearm/,2025-01-24,targeted,Trump inauguration
1222161657,20250122,USA,IRN,170,17,-7.0,-6.54205607476635,https://www.express.co.uk/news/world/2004139/horror-iran-combat-robots,2025-01-22,targeted,Trump inauguration
1223117962,20250121,USA,,138,13,-7.0,-5.39906103286384,https://www.msnbc.com/the-reidout/reidout-blog/trump-ice-raids-navajo-nation-arizona-newark-rcna189491,2025-01-21,targeted,Trump inauguration
1222784852,20250126,USA,,174,17,-5.0,-2.61437908496732,https://www.marketscreener.com/news/latest/Mexico-refuses-US-military-flights-deporting-migrants-officials-say-48873324/,2025-01-26,targeted,Trump inauguration
1222472498,20250124,RUS,,172,17,-5.0,0.0,http://trud-ost.ru/?p=929939,2025-01-24,targeted,Trump inauguration
1222593756,20250124,,USA,130,13,-4.4,0.36563071297989,https://www.breitbart.com/politics/2025/01/24/watch-vice-president-jd-vance-swears-in-john-ratcliffe-as-cia-director/,2025-01-24,targeted,Trump inauguration
1221986845,20250122,USA,,173,17,-5.0,-9.6,https://www.wdio.com/front-page/top-stories/two-jurors-dismissed-jury-selection-resumes-for-1986-chisholm-murder-case/,2025-01-22,targeted,Trump inauguration
1221925228,20250121,USA,,172,17,-5.0,-5.36082474226804,https://clarksvillenow.com/local/as-more-states-adopt-traffic-enforcement-cameras-heres-where-tennessee-stands/,2025-01-21,targeted,Trump inauguration
1222383136,20250123,,USA,100,10,-5.0,-3.66666666666667,https://www.yahoo.com/news/opinion-next-democrats-170000934.html,2025-01-23,targeted,Trump inauguration
1222526245,20250124,,USA,173,17,-5.0,-5.29801324503311,https://www.1073wrsw.com/large-amounts-of-meth-fentanyl-and-cocaine-found-in-warsaw-drug-bust/,2025-01-24,targeted,Trump inauguration
1222648528,20250125,,USA,174,17,-5.0,-3.93518518518518,https://www.thestar.com.my/news/world/2025/01/25/mexico-refuses-us-military-flight-deporting-migrants-sources-say,2025-01-25,targeted,Trump inauguration
1222698355,20250125,RUS,,138,13,-7.0,-2.62948207171315,https://inosmi.ru/20250125/polsha-271561112.html,2025-01-25,targeted,Trump inauguration
1222034419,20250122,,USA,173,17,-5.0,-9.9526066350711,https://www.yahoo.com/news/st-louis-man-admits-armed-044300593.html,2025-01-22,targeted,Trump inauguration
1221669987,20250120,USA,,141,14,-6.5,-5.57768924302789,https://www.downtoearth.org.in/health/global-study-highlights-underestimated-heart-disease-risks-in-hiv-patients,2025-01-20,targeted,Trump inauguration
1228139390,20250123,USA,,1721,17,-5.0,-4.19580419580419,https://www.euractiv.com/section/tech/news/trump-threatens-to-launch-tariff-attack-on-eu-tech-regulation/,2025-01-23,targeted,Trump inauguration
1222437767,20250124,,USA,173,17,-5.0,-2.72727272727273,https://www.nbcmiami.com/news/local/man-arrested-after-secret-service-stops-man-who-jumped-wall-at-trumps-mar-a-lago-club/3524231/,2025-01-24,targeted,Trump inauguration
1222524709,20250124,RUS,,1711,17,-9.2,-14.2857142857143,https://biztoc.com/x/ea83e51d84da578e,2025-01-24,targeted,Trump inauguration
1222617744,20250124,GBR,,172,17,-5.0,-3.52422907488987,https://www.thetimes.com/uk/politics/article/from-banning-xl-bullies-to-helping-the-treasury-get-its-bite-back-nhcnp0lxg,2025-01-24,targeted,Trump inauguration
1222639137,20250125,CHN,CAN,1014,10,-5.0,-2.59740259740259,https://wrp.org.uk/editorials/trump-is-set-to-impose-the-death-agony-of-the-us-capitalist-system-onto-the-working-class-of-the-world/,2025-01-25,targeted,Trump inauguration
1221740572,20250120,USA,,172,17,-5.0,1.09289617486339,https://kezj.com/ixp/658/p/read-idahos-outrageous-reaction-to-tiktok-ban/,2025-01-20,targeted,Trump inauguration
1222346391,20250123,EUR,,1043,10,-5.0,0.0,https://www.holosameryky.com/a/rutte-ssha-ukrayina-evropa-zbroya/7947342.html,2025-01-23,targeted,Trump inauguration
1221759194,20250121,USA,,130,13,-4.4,-4.61538461538462,https://www.telemundo52.com/noticias/local/bomberos-combaten-incendio-pequeno-de-maleza-en-griffith-park/2728951/,2025-01-21,targeted,Trump inauguration
1222441043,20250124,USA,,160,16,-4.0,-2.52100840336135,https://www.japantimes.co.jp/news/2025/01/24/world/politics/trump-federal-bureaucracy-remake/,2025-01-24,targeted,Trump inauguration
1222144197,20250122,USA,ISR,171,17,-9.2,-5.43572044866264,https://nypost.com/2025/01/22/us-news/masked-students-disrupt-columbia-classes-distribute-antisemitic-leaflets/,2025-01-22,targeted,Trump inauguration
1221572062,20250120,USA,USA,186,18,-10.0,-0.44987146529563,https://www.nbcphiladelphia.com/news/national-international/inauguration-day-traditions/4080706/,2025-01-20,targeted,Trump inauguration
1221852851,20250121,ITA,USA,173,17,-5.0,-7.2289156626506,https://www.yahoo.com/news/georgia-fire-chief-shot-dead-113351894.html,2025-01-21,targeted,Trump inauguration
1221756907,20250121,,USA,180,18,-9.0,-12.7659574468085,https://www.ky3.com/2025/01/20/arkansas-man-accused-assaulting-police-during-jan-6-insurrection/,2025-01-21,targeted,Trump inauguration
1222896093,20250126,USA,,174,17,-5.0,-7.64587525150905,https://www.yahoo.com/news/trump-imposes-25-tariff-colombia-195926890.html,2025-01-26,targeted,Trump inauguration
1221835223,20250121,,USA,141,14,-6.5,0.91272104962921,https://www.flcourier.com/news/i-have-a-dream/article_35924250-d7d2-11ef-9209-cb93a0b92dc4.html,2025-01-21,targeted,Trump inauguration
1222101827,20250122,AZE,RUS,173,17,-5.0,-4.02576489533011,https://www.sardarabad.com.ar/opinion8687/8687-erevan-defiende-su-falta-de-reaccion-ante-los-juicios-azeries-a-los-dirigentes-de-karabaj,2025-01-22,targeted,Trump inauguration
1222851895,20250126,,GBR,100,10,-5.0,-8.3223249669749,https://www.aol.co.uk/news/starmer-took-unequal-approach-southport-140448647.html,2025-01-26,targeted,Trump inauguration
1222878948,20250126,,USA,173,17,-5.0,-5.61797752808988,https://www.yahoo.com/news/dolton-mayor-tiffany-henyard-found-160827811.html,2025-01-26,targeted,Trump inauguration
1221692391,20250120,USA,,180,18,-9.0,-3.42530922930542,https://laist.com/news/climate-environment/what-sparks-a-wildfire-the-answer-often-remains-a-mystery,2025-01-20,targeted,Trump inauguration
1222401464,20250123,,USA,180,18,-9.0,-0.38961038961039,https://www.insidephilanthropy.com/home/as-trump-attacks-immigrants-heres-what-funders-can-do,2025-01-23,targeted,Trump inauguration
1222828844,20250126,USA,USA,174,17,-5.0,-1.64473684210526,https://www.bostonglobe.com/2025/01/26/opinion/opinion-renee-graham-bishop-challenges-trump/,2025-01-26,targeted,Trump inauguration
1222739383,20250125,,USA,141,14,-6.5,-3.77252252252253,https://www.digitaljournal.com/world/trump-victory-rally-in-vegas-caps-whirlwind-week/article,2025-01-25,targeted,Trump inauguration
1222791128,20250126,USA,,173,17,-5.0,-8.18815331010453,https://southernillinoisnow.com/2025/01/25/former-southeastern-illinois-police-chief-faces-federal-charges/,2025-01-26,targeted,Trump inauguration
1222122233,20250122,FRA,SYR,100,10,-5.0,-12.0,https://blueprint.ng/al-assad-france-hangs-fresh-arrest-warrant-on-ousted-syrian-leader/,2025-01-22,targeted,Trump inauguration
1285738519,20250125,USA,USA,1712,17,-9.2,2.17391304347826,https://www.thewrap.com/creative-content/tv-shows/snl-cold-open-trump-awards-mike-myers/,2025-01-25,targeted,Trump inauguration
1221835954,20250121,USA,,160,16,-4.0,-6.42201834862385,https://english.almanar.com.lb/2318120,2025-01-21,targeted,Trump inauguration
1222284160,20250123,FRA,DZA,173,17,-5.0,-9.64912280701756,https://english.aawsat.com/arab-world/5104228-france-arrests-new-algerian-influencer-tensions-soar,2025-01-23,targeted,Trump inauguration
1221958280,20250121,,USA,173,17,-5.0,-14.1891891891892,https://www.masslive.com/news/2025/01/wareham-woman-sentenced-to-prison-for-fentanyl-conspiracy-led-to-overdose-death.html,2025-01-21,targeted,Trump inauguration
1222860250,20250126,CHE,USA,139,13,-7.0,-0.16339869281045,https://timesofindia.indiatimes.com/world/us/donald-trumps-explosive-first-week-as-us-president-executive-orders-controversies-and-global-ambitions-we-are-so-back/articleshow/117580855.cms,2025-01-26,targeted,Trump inauguration
1222690734,20250125,GBR,,182,18,-9.5,-6.50887573964497,https://ekstrabladet.dk/nyheder/Udland/livsfarlige-eowyn-raserer-mere-end-1000-fly-aflyst/10508809,2025-01-25,targeted,Trump inauguration
1222134983,20250122,GBR,,173,17,-5.0,-15.9554730983302,https://www.mirror.co.uk/news/uk-news/interactive-map-shows-hundreds-jailed-34532592,2025-01-22,targeted,Trump inauguration
1221802663,20250121,PRK,JPN,181,18,-9.0,-4.62724935732648,https://english.kyodonews.net:443/news/2025/01/d0de96facf8d-mother-of-n-korea-abductee-hopes-trumps-return-will-bring-progress.html,2025-01-21,targeted,Trump inauguration
1222265824,20250123,USA,,180,18,-9.0,-2.09643605870021,https://www.ktre.com/2025/01/23/supporters-welcome-home-carthage-man-pardoned-by-trump/,2025-01-23,targeted,Trump inauguration
1222728837,20250125,USA,,100,10,-5.0,-6.37019230769231,https://www.eastbaytimes.com/2025/01/25/opinion-federal-workers-may-soon-face-moral-dilemmas/,2025-01-25,targeted,Trump inauguration
1222253567,20250123,RUS,UKR,180,18,-9.0,-3.44506517690875,https://dominicanrepublicpost.com/as-trump-takes-us-oath-ukraines-deep-strikes-weaken-russias-war-effort/,2025-01-23,targeted,Trump inauguration
1222523229,20250124,EUR,,138,13,-7.0,-9.27419354838707,https://www.news.de/politik/858312185/wladimir-putin-koennte-eskalieren-nach-sieg-im-ukraine-krieg-geheimdienste-warnen-vor-kreml-angriff-auf-europa-ab-2028/1/,2025-01-24,targeted,Trump inauguration
1221749079,20250120,USA,,130,13,-4.4,-1.63934426229508,https://www.10news.com/news/local-news/san-diego-news/red-flag-warning-in-effect-for-parts-of-san-diego-county-80k-could-lose-power,2025-01-20,targeted,Trump inauguration
1221754404,20250121,DEU,USA,130,13,-4.4,-0.12391573729863,https://thegrio.com/2025/01/20/elon-musk-outrage-hitler-salute-trump-inauguration-event/,2025-01-21,targeted,Trump inauguration
1222697484,20250125,ISR,USA,181,18,-9.0,-7.34229576008273,https://infotel.ca/newsitem/ml-mideast-wars/cp495937874,2025-01-25,targeted,Trump inauguration
1222757032,20250125,USA,VEN,174,17,-5.0,-4.09656181419166,https://www.nbcnews.com/news/us-news/immigrants-protected-legal-status-trump-era-rcna188754,2025-01-25,targeted,Trump inauguration
1221780996,20250121,USA,MEX,138,13,-7.0,-1.55884645362431,https://news.sky.com/story/sky-experts-on-trumps-inauguration-speech-and-what-is-coming-next-13293340,2025-01-21,targeted,Trump inauguration
1222839801,20250126,USA,,160,16,-4.0,-3.57142857142857,https://www.theguardian.com/us-news/2025/jan/26/neo-nazis-trump-extremism,2025-01-26,targeted,Trump inauguration
1222673977,20250125,,GBR,140,14,-6.5,-5.1413881748072,https://www.wiltsglosstandard.co.uk/news/24884115.protestors-gather-outside-raf-fairford-base-today/,2025-01-25,targeted,Trump inauguration
1222349099,20250123,,RUS,1312,13,-5.8,-2.64900662251655,https://www.rbc.ru/economics/23/01/2025/679232df9a794799787bf1fb,2025-01-23,targeted,Trump inauguration
1222675169,20250125,USA,,173,17,-5.0,-9.23076923076922,https://www.rediff.com/news/report/us-sc-clears-2611-terror-attack-convict-tahawwur-ranas-extradition-to-india/20250125.htm,2025-01-25,targeted,Trump inauguration
1222076531,20250122,RUS,RUS,100,10,-5.0,-1.64609053497943,https://andaluciainformacion.es/andalucia/1859414/putin-ordena-la-domiciliacion-de-las-empresas-rusas-registradas-en-los-paises-inamistosos/,2025-01-22,targeted,Trump inauguration
1221777235,20250121,,USA,173,17,-5.0,-1.42348754448399,https://www.castanetkamloops.net/news/World/528729/Donald-Trump-signs-first-round-of-executive-orders,2025-01-21,targeted,Trump inauguration
1222554204,20250124,RUS,UKR,182,18,-9.5,-8.03858520900317,https://www.francetvinfo.fr/monde/europe/manifestations-en-ukraine/guerre-en-ukraine-la-russie-a-rendu-les-corps-de-757-soldats-ukrainiens-affirme-kiev_7034462.html,2025-01-24,targeted,Trump inauguration
1222119472,20250122,USA,,160,16,-4.0,-1.0498687664042,https://www.baltimoresun.com/2025/01/22/trump-rescinds-biden-ai-executive-order/,2025-01-22,targeted,Trump inauguration
1222171265,20250122,RUS,RUS,130,13,-4.4,-4.16666666666667,https://kxel.com/2025/01/22/how-trump-is-likely-to-wield-americas-power-around-the-world/,2025-01-22,targeted,Trump inauguration
1222058025,20250122,,CHN,172,17,-5.0,0.2389486260454,https://www.yahoo.com/news/donald-trump-says-hes-open-093000003.html,2025-01-22,targeted,Trump inauguration
1222116126,20250122,,CHN,172,17,-5.0,2.04572803850782,https://www.eureporter.co/world/china-2/2025/01/22/us-strategy-to-curb-chinas-ai-advancements-will-intensify-further/,2025-01-22,targeted,Trump inauguration
1221822784,20250121,CHN,,172,17,-5.0,-4.22960725075529,https://ria.ru/20250121/tiktok-1994761941.html,2025-01-21,targeted,Trump inauguration
1223257048,20250128,USA,,173,17,-5.0,-8.45375722543352,https://www.fox2detroit.com/news/trump-ice-migrant-raids-states,2025-01-28,regular,
1223655725,20250130,,GBR,173,17,-5.0,-9.76163450624291,https://www.express.co.uk/news/politics/2007640/Channel-migrants-small-boats-France-UK,2025-01-30,regular,
1223108043,20250127,USA,,180,18,-9.0,-6.25,https://ktul.com/news/nation-world/army-doctor-sentenced-to-prison-in-sprawling-sexual-abuse-case-united-states-military-investigation-abusive-sexual-contact-assault-sex-offender,2025-01-27,regular,
1223799308,20250131,,USA,173,17,-5.0,-2.05314009661836,https://www.yahoo.com/news/witnesses-bring-emotional-testimony-against-044504435.html,2025-01-31,regular,
1223280143,20250128,GBR,USA,173,17,-5.0,-18.1818181818182,https://www.yahoo.com/news/former-alabama-jail-administrator-indicted-155511157.html,2025-01-28,regular,
1224074167,20250201,USA,,180,18,-9.0,-8.10810810810811,https://www.kazu.org/npr-news/2025-02-01/trump-says-airstrikes-on-isis-in-somalia-killed-terrorists-without-harming-civilians,2025-02-01,regular,
1223015823,20250127,,GBR,173,17,-5.0,-2.67665952890793,https://www.bbc.com/urdu/articles/cr7e4l7k7d9o,2025-01-27,regular,
1286693014,20250130,SLV,USA,173,17,-5.0,-4.28265524625267,https://www.alternet.org/wehle-scotus-trump/,2025-01-30,regular,
1223686387,20250130,RUS,,172,17,-5.0,-2.53164556962025,https://www.newsler.ru/politics/2025/01/30/v-rossii-zapretyat-satanizm,2025-01-30,regular,
1223480672,20250129,,FRA,173,17,-5.0,-4.40771349862259,https://www.napolitoday.it/eventi/cena-con-delitto-carnevale-vic-street.html,2025-01-29,regular,
1223542045,20250129,,USA,181,18,-9.0,-10.840108401084,https://www.breitbart.com/crime/2025/01/29/long-island-women-charged-sex-trafficking-case-missing-14-year-old-girl/,2025-01-29,regular,
1223939253,20250131,SEN,FRA,100,10,-5.0,-0.87976539589442,https://www.aa.com.tr/en/africa/after-expelling-french-military-chadian-president-says-autonomous-security-is-absolute-priority/3468216,2025-01-31,regular,
1223691741,20250130,USA,,130,13,-4.4,0.43613707165109,https://windsorstar.com:443/news/economy/trumps-commerce-tariff-threat-just-the-beginning,2025-01-30,regular,
1223620983,20250130,,USA,173,17,-5.0,-4.77759472817133,https://www.myeasternshoremd.com/qa/news/easton-ice-arrest-not-school-related-official-says/article_e2785bd8-dd9c-11ef-9200-2f8170e93fa9.html,2025-01-30,regular,
1223303984,20250128,USA,,1712,17,-9.2,-5.40540540540541,https://www.yahoo.com/news/eastern-iowa-community-colleges-receive-185519051.html,2025-01-28,regular,
1223067891,20250127,USA,USA,173,17,-5.0,-14.4508670520231,https://turnto10.com/news/local/4-accused-of-assaulting-robbing-man-in-fall-river-arrest-charges-zip-ties-kidnapping-armed-robbery-masked-weapon-evidence-arraignment-jan-27-2025,2025-01-27,regular,
1223666850,20250130,USA,,174,17,-5.0,-6.13747954173486,https://www.firstpost.com/world/united-states/will-trumps-guantanamo-bay-move-to-hold-migrants-backfire-13857729.html,2025-01-30,regular,
1223916477,20250131,USA,,173,17,-5.0,-6.44441987321244,https://www.yahoo.com/news/chinese-chemical-executives-cleared-us-183008866.html,2025-01-31,regular,
1223997081,20250201,USA,USA,172,17,-5.0,-1.66666666666666,https://www.yahoo.com/news/benton-county-schools-react-bell-041941824.html,2025-02-01,regular,
1223162962,20250128,CHN,,150,15,-7.2,-5.53505535055351,https://www.koat.com/article/new-mexico-korean-war-veteran-burial/63580559,2025-01-28,regular,
1223727753,20250130,,USA,173,17,-5.0,-8.71369294605809,https://wobm.com/ixp/385/p/nj-man-brandon-dennis-prison-for-killing-victim-patrick-trotter-hiding-body-under-leaves/,2025-01-30,regular,
1224065570,20250201,,USA,100,10,-5.0,-7.01357466063348,https://www.lbc.co.uk/news/trump-says-us-airstrikes-have-killed-many-isis-terrorists-hiding-in-caves/,2025-02-01,regular,
1223347044,20250129,USA,USA,100,10,-5.0,-0.19920318725099,https://www.bostonglobe.com/2025/01/28/business/elon-musk-x-visa-financial-services-talking-points/,2025-01-29,regular,
1223859884,20250131,FRA,,173,17,-5.0,-3.53260869565218,https://www.maltatoday.com.mt/news/court_and_police/133414/patrick_spiteri_spared_effective_imprisonment_after_being_found_guilty_of_defrauding_leslie_bricusse,2025-01-31,regular,
1225140194,20250131,,USA,100,10,-5.0,-2.87398673544583,https://www.dailymail.co.uk/news/article-14371235/Black-Hawk-crew-night-vision-goggles-DC-plane-crash.html,2025-01-31,regular,
1223405905,20250129,RUS,RUS,173,17,-5.0,-1.83908045977012,https://www.rnz.co.nz/news/world/540314/australina-prime-minister-pm-says-oscar-jenkins-may-be-alive-and-in-russian-captivity,2025-01-29,regular,
1224083883,20250201,USA,,172,17,-5.0,-3.15068493150685,https://truthout.org/articles/a-forged-viral-post-has-made-pro-palestine-students-in-missouri-live-in-fear/,2025-02-01,regular,
1223335769,20250129,USA,USA,100,10,-5.0,-5.94758064516129,https://nypost.com/2025/01/28/us-news/andrew-cuomos-covid-record-in-spotlight-as-he-weighs-run-for-mayor/,2025-01-29,regular,
1223262253,20250128,USA,,173,17,-5.0,-4.54545454545455,https://wajr.com/2025/01/27/one-arrested-after-high-speed-pursuit-in-harrison-county/,2025-01-28,regular,
1224360368,20250127,USA,ISR,100,10,-5.0,-2.02020202020202,https://www.jpost.com/international/article-840502,2025-01-27,regular,
1223086631,20250127,USA,,1821,18,-9.0,-3.03413400758533,https://ucsdguardian.org/2025/01/27/aes-reporter-notebook-neil-gaiman-british-fantasist-accused-of-sexual-assault/,2025-01-27,regular,
1223032878,20250127,USA,,186,18,-10.0,-3.30788804071247,https://www.banglanews24.com/national/news/bd/1461151.details,2025-01-27,regular,
1223554759,20250130,USA,,173,17,-5.0,-3.89610389610389,https://www.seoghoer.dk/krimi/oj-simpson-sagen-danske-bettina-fandt-de-blodige-lig,2025-01-30,regular,
1224185974,20250202,USA,,160,16,-4.0,0.69686411149826,https://www.winnipegfreepress.com/breakingnews/2025/02/02/usaid-security-leaders-on-leave-after-trying-to-keep-musks-doge-from-classified-info-officials-say,2025-02-02,regular,
1223507489,20250129,USA,,130,13,-4.4,-7.06260032102729,https://www.kctv5.com/2025/01/29/tuberculosis-outbreak-kansas-is-alarming-its-not-biggest-us-history-though-cdc-says/,2025-01-29,regular,
1223599160,20250130,,RUS,141,14,-6.5,-5.6,https://www.shorouknews.com/news/view.aspx?cdate=30012025&id=5453f4c5-37db-4bef-a9c6-f91c552b25a4,2025-01-30,regular,
1223535647,20250129,RUS,AUS,186,18,-10.0,-1.82815356489945,https://ziare.com/razboi-ucraina/razboi-ucraina-soldat-australian-prizonier-1920465,2025-01-29,regular,
1223117043,20250128,USA,NIC,173,17,-5.0,-7.90190735694823,https://www.turnto23.com/politics/president-trumps-first-100-days/ice-other-agencies-carry-out-arrest-operations-across-multiple-cities,2025-01-28,regular,
1223048908,20250127,,USA,180,18,-9.0,-7.71513353115727,https://www.mainlinemedianews.com/2025/01/27/convicted-montgomery-county-child-predator-accused-of-avoiding-apprehension-rejects-plea-offer/,2025-01-27,regular,
1223998217,20250201,USA,PAN,141,14,-6.5,-1.87007874015748,https://www.newsday.com/news/nation/rubio-panama-canal-costa-rica-el-salvador-guatemala-dominican-republic-e62664,2025-02-01,regular,
